STATION_NAME,INSTRUMENT,PARAMETER,DATE,measurement,name,value
Williams Lake CRD Library,PM25_R&P_TEOM,PM25,2006-09-04,30.291666666666668,exceed_27,TRUE
Williams Lake CRD Library,PM25_R&P_TEOM,PM25,2006-11-02,26.583333333333332,exceed_25,TRUE
Williams Lake CRD Library,PM25_R&P_TEOM,PM25,2006-11-03,30.625,exceed_25,TRUE
Williams Lake CRD Library,PM25_R&P_TEOM,PM25,2006-11-03,30.625,exceed_27,TRUE
Williams Lake CRD Library,PM25_R&P_TEOM,PM25,2009-08-08,25.416666666666668,exceed_25,TRUE
Williams Lake CRD Library,PM25_R&P_TEOM,PM25,2009-08-28,31.666666666666668,exceed_25,TRUE
Williams Lake CRD Library,PM25_R&P_TEOM,PM25,2009-08-28,31.666666666666668,exceed_27,TRUE
Williams Lake CRD Library,PM25_R&P_TEOM,PM25,2009-08-31,25.916666666666668,exceed_25,TRUE
Williams Lake CRD Library,PM25_R&P_TEOM,PM25,2010-07-29,61.791666666666664,exceed_25,TRUE
Williams Lake CRD Library,PM25_R&P_TEOM,PM25,2010-07-29,61.791666666666664,exceed_27,TRUE
Williams Lake CRD Library,PM25_R&P_TEOM,PM25,2010-07-30,146.5,exceed_25,TRUE
Williams Lake CRD Library,PM25_R&P_TEOM,PM25,2010-07-30,146.5,exceed_27,TRUE
Williams Lake CRD Library,PM25_R&P_TEOM,PM25,2010-07-31,38.958333333333336,exceed_25,TRUE
Williams Lake CRD Library,PM25_R&P_TEOM,PM25,2010-07-31,38.958333333333336,exceed_27,TRUE
Williams Lake CRD Library,PM25_R&P_TEOM,PM25,2010-08-01,53.5,exceed_25,TRUE
Williams Lake CRD Library,PM25_R&P_TEOM,PM25,2010-08-01,53.5,exceed_27,TRUE
Williams Lake CRD Library,PM25_R&P_TEOM,PM25,2010-08-02,83.45,exceed_25,TRUE
Williams Lake CRD Library,PM25_R&P_TEOM,PM25,2010-08-02,83.45,exceed_27,TRUE
Williams Lake CRD Library,PM25_R&P_TEOM,PM25,2010-08-05,93.08333333333333,exceed_25,TRUE
Williams Lake CRD Library,PM25_R&P_TEOM,PM25,2010-08-05,93.08333333333333,exceed_27,TRUE
Williams Lake CRD Library,PM25_R&P_TEOM,PM25,2010-08-06,116.25,exceed_25,TRUE
Williams Lake CRD Library,PM25_R&P_TEOM,PM25,2010-08-06,116.25,exceed_27,TRUE
Williams Lake CRD Library,PM25_R&P_TEOM,PM25,2010-08-07,54.875,exceed_25,TRUE
Williams Lake CRD Library,PM25_R&P_TEOM,PM25,2010-08-07,54.875,exceed_27,TRUE
Williams Lake CRD Library,PM25_R&P_TEOM,PM25,2010-08-16,66.625,exceed_25,TRUE
Williams Lake CRD Library,PM25_R&P_TEOM,PM25,2010-08-16,66.625,exceed_27,TRUE
Williams Lake CRD Library,PM25_R&P_TEOM,PM25,2010-08-17,135,exceed_25,TRUE
Williams Lake CRD Library,PM25_R&P_TEOM,PM25,2010-08-17,135,exceed_27,TRUE
Williams Lake CRD Library,PM25_R&P_TEOM,PM25,2010-08-18,193.47826086956522,exceed_25,TRUE
Williams Lake CRD Library,PM25_R&P_TEOM,PM25,2010-08-18,193.47826086956522,exceed_27,TRUE
Williams Lake CRD Library,PM25_R&P_TEOM,PM25,2010-08-19,178.11111111111111,exceed_25,TRUE
Williams Lake CRD Library,PM25_R&P_TEOM,PM25,2010-08-19,178.11111111111111,exceed_27,TRUE
Williams Lake CRD Library,PM25_R&P_TEOM,PM25,2010-08-20,194.29166666666666,exceed_25,TRUE
Williams Lake CRD Library,PM25_R&P_TEOM,PM25,2010-08-20,194.29166666666666,exceed_27,TRUE
Williams Lake CRD Library,PM25_R&P_TEOM,PM25,2010-08-21,168.8695652173913,exceed_25,TRUE
Williams Lake CRD Library,PM25_R&P_TEOM,PM25,2010-08-21,168.8695652173913,exceed_27,TRUE
Williams Lake CRD Library,PM25_R&P_TEOM,PM25,2010-08-22,43.208333333333336,exceed_25,TRUE
Williams Lake CRD Library,PM25_R&P_TEOM,PM25,2010-08-22,43.208333333333336,exceed_27,TRUE
Williams Lake CRD Library,PM25_R&P_TEOM,PM25,2012-07-09,29.583333333333332,exceed_25,TRUE
Williams Lake CRD Library,PM25_R&P_TEOM,PM25,2012-07-09,29.583333333333332,exceed_27,TRUE
Williams Lake CRD Library,PM25_R&P_TEOM,PM25,2012-11-02,42.708333333333336,exceed_25,TRUE
Williams Lake CRD Library,PM25_R&P_TEOM,PM25,2012-11-02,42.708333333333336,exceed_27,TRUE
Williams Lake Skyline School,PM25_R&P_TEOM,PM25,2002-11-02,30,exceed_25,TRUE
Williams Lake Skyline School,PM25_R&P_TEOM,PM25,2002-11-02,30,exceed_27,TRUE
Williams Lake Skyline School,PM25_R&P_TEOM,PM25,2002-11-03,33.083333333333336,exceed_25,TRUE
Williams Lake Skyline School,PM25_R&P_TEOM,PM25,2002-11-03,33.083333333333336,exceed_27,TRUE
Williams Lake Skyline School,PM25_R&P_TEOM,PM25,2003-01-24,35.208333333333336,exceed_25,TRUE
Williams Lake Skyline School,PM25_R&P_TEOM,PM25,2003-01-24,35.208333333333336,exceed_27,TRUE
Williams Lake Skyline School,PM25_R&P_TEOM,PM25,2003-02-14,26.541666666666668,exceed_25,TRUE
Williams Lake Skyline School,PM25_R&P_TEOM,PM25,2003-11-10,28.291666666666668,exceed_25,TRUE
Williams Lake Skyline School,PM25_R&P_TEOM,PM25,2003-11-10,28.291666666666668,exceed_27,TRUE
Williams Lake Skyline School,PM25_R&P_TEOM,PM25,2004-06-26,26.083333333333332,exceed_25,TRUE
Williams Lake Skyline School,PM25_R&P_TEOM,PM25,2004-08-15,32.708333333333336,exceed_25,TRUE
Williams Lake Skyline School,PM25_R&P_TEOM,PM25,2004-08-15,32.708333333333336,exceed_27,TRUE
Williams Lake Skyline School,PM25_R&P_TEOM,PM25,2004-08-16,39.5,exceed_25,TRUE
Williams Lake Skyline School,PM25_R&P_TEOM,PM25,2004-08-16,39.5,exceed_27,TRUE
Williams Lake Skyline School,PM25_R&P_TEOM,PM25,2004-08-17,31.083333333333332,exceed_25,TRUE
Williams Lake Skyline School,PM25_R&P_TEOM,PM25,2004-08-17,31.083333333333332,exceed_27,TRUE
Williams Lake Skyline School,PM25_R&P_TEOM,PM25,2004-10-20,26.333333333333332,exceed_25,TRUE
Williams Lake Skyline School,PM25_R&P_TEOM,PM25,2004-10-21,26,exceed_25,TRUE
Williams Lake Skyline School,PM25_R&P_TEOM,PM25,2004-10-28,27,exceed_25,TRUE
Williams Lake Skyline School,PM25_R&P_TEOM,PM25,2004-11-13,34.583333333333336,exceed_25,TRUE
Williams Lake Skyline School,PM25_R&P_TEOM,PM25,2004-11-13,34.583333333333336,exceed_27,TRUE
Williams Lake Skyline School,PM25_R&P_TEOM,PM25,2005-05-30,28.666666666666668,exceed_25,TRUE
Williams Lake Skyline School,PM25_R&P_TEOM,PM25,2005-05-30,28.666666666666668,exceed_27,TRUE
Williams Lake Skyline School,PM25_R&P_TEOM,PM25,2005-12-15,26.333333333333332,exceed_25,TRUE
Williams Lake Skyline School,PM25_R&P_TEOM,PM25,2005-12-17,31.166666666666668,exceed_25,TRUE
Williams Lake Skyline School,PM25_R&P_TEOM,PM25,2005-12-17,31.166666666666668,exceed_27,TRUE
Williams Lake Skyline School,PM25_R&P_TEOM,PM25,2006-03-02,27.708333333333332,exceed_25,TRUE
Williams Lake Skyline School,PM25_R&P_TEOM,PM25,2006-03-02,27.708333333333332,exceed_27,TRUE
Williams Lake Skyline School,PM25_R&P_TEOM,PM25,2006-09-04,29.208333333333332,exceed_25,TRUE
Williams Lake Skyline School,PM25_R&P_TEOM,PM25,2006-09-04,29.208333333333332,exceed_27,TRUE
Williams Lake Skyline School,PM25_R&P_TEOM,PM25,2006-11-02,27.25,exceed_25,TRUE
Williams Lake Skyline School,PM25_R&P_TEOM,PM25,2006-11-02,27.25,exceed_27,TRUE
Williams Lake Skyline School,PM25_R&P_TEOM,PM25,2006-11-03,34.75,exceed_25,TRUE
Williams Lake Skyline School,PM25_R&P_TEOM,PM25,2006-11-03,34.75,exceed_27,TRUE
Abbotsford Central,UNSPECIFIED,NO2,2002-08-29,66,exceed_60,TRUE
Abbotsford Central,UNSPECIFIED,NO2,2002-12-01,66,exceed_60,TRUE
Abbotsford Downtown,NA,NO2,1995-07-01,62,exceed_60,TRUE
Abbotsford Downtown,NA,NO2,1995-09-24,63,exceed_60,TRUE
Abbotsford Downtown,NA,NO2,1996-08-30,63,exceed_60,TRUE
Abbotsford Downtown,NA,NO2,1998-05-01,61,exceed_60,TRUE
Anmore,NA,NO2,1980-08-06,84,exceed_60,TRUE
Anmore,NA,NO2,1980-08-21,64,exceed_60,TRUE
Anmore,NA,NO2,1980-09-08,110,exceed_60,TRUE
Anmore,NA,NO2,1980-09-09,157,exceed_60,TRUE
Anmore,NA,NO2,1980-09-10,97,exceed_60,TRUE
Anmore,NA,NO2,1980-09-12,61,exceed_60,TRUE
Anmore,NA,NO2,1980-09-13,62,exceed_60,TRUE
Anmore,NA,NO2,1980-09-15,86,exceed_60,TRUE
Anmore,NA,NO2,1980-09-18,82,exceed_60,TRUE
Anmore,NA,NO2,1980-09-23,70,exceed_60,TRUE
Anmore,NA,NO2,1980-09-25,78,exceed_60,TRUE
Anmore,NA,NO2,1980-10-03,91,exceed_60,TRUE
Anmore,NA,NO2,1980-10-05,70,exceed_60,TRUE
Anmore,NA,NO2,1980-10-06,85,exceed_60,TRUE
Anmore,NA,NO2,1980-10-07,66,exceed_60,TRUE
Anmore,NA,NO2,1980-10-08,72,exceed_60,TRUE
Anmore,NA,NO2,1980-10-09,65,exceed_60,TRUE
Anmore,NA,NO2,1980-10-10,91,exceed_60,TRUE
Anmore,NA,NO2,1980-10-14,75,exceed_60,TRUE
Anmore,NA,NO2,1980-10-15,63,exceed_60,TRUE
Anmore,NA,NO2,1980-10-16,81,exceed_60,TRUE
Anmore,NA,NO2,1980-10-17,80,exceed_60,TRUE
Anmore,NA,NO2,1980-10-18,71,exceed_60,TRUE
Anmore,NA,NO2,1980-10-19,66,exceed_60,TRUE
Anmore,NA,NO2,1980-10-22,83,exceed_60,TRUE
Anmore,NA,NO2,1980-10-23,77,exceed_60,TRUE
Anmore,NA,NO2,1980-10-27,73,exceed_60,TRUE
Anmore,NA,NO2,1980-10-28,117,exceed_60,TRUE
Anmore,NA,NO2,1980-10-29,65,exceed_60,TRUE
Anmore,NA,NO2,1980-10-30,81,exceed_60,TRUE
Anmore,NA,NO2,1980-12-16,62,exceed_60,TRUE
Anmore,NA,NO2,1982-05-20,67,exceed_60,TRUE
Anmore,NA,NO2,1982-05-31,200,exceed_60,TRUE
Anmore,NA,NO2,1982-09-23,116,exceed_60,TRUE
Anmore,NA,NO2,1982-09-29,64,exceed_60,TRUE
Anmore,NA,NO2,1982-10-10,74,exceed_60,TRUE
Anmore,NA,NO2,1982-10-11,68,exceed_60,TRUE
Anmore,NA,NO2,1982-10-12,110,exceed_60,TRUE
Anmore,NA,NO2,1982-10-13,128,exceed_60,TRUE
Anmore,NA,NO2,1982-10-14,149,exceed_60,TRUE
Anmore,NA,NO2,1982-10-15,85,exceed_60,TRUE
Anmore,NA,NO2,1982-10-19,67,exceed_60,TRUE
Anmore,NA,NO2,1982-10-20,72,exceed_60,TRUE
Anmore,NA,NO2,1982-11-24,67,exceed_60,TRUE
Anmore,NA,NO2,1982-12-09,70,exceed_60,TRUE
Anmore,NA,NO2,1982-12-10,67,exceed_60,TRUE
Anmore,NA,NO2,1983-03-21,61,exceed_60,TRUE
Anmore,NA,NO2,1983-09-21,86,exceed_60,TRUE
Anmore,NA,NO2,1983-09-30,70,exceed_60,TRUE
Anmore,NA,NO2,1984-01-18,63,exceed_60,TRUE
Anmore,NA,NO2,1984-02-04,70,exceed_60,TRUE
Anmore,NA,NO2,1984-03-07,70,exceed_60,TRUE
Anmore,NA,NO2,1984-03-08,69,exceed_60,TRUE
Anmore,NA,NO2,1984-07-23,63,exceed_60,TRUE
Anmore,NA,NO2,1984-09-29,61,exceed_60,TRUE
Anmore,NA,NO2,1984-11-16,80,exceed_60,TRUE
Anmore,NA,NO2,1984-12-19,74,exceed_60,TRUE
Anmore,NA,NO2,1985-01-03,100,exceed_60,TRUE
Anmore,NA,NO2,1985-06-18,65,exceed_60,TRUE
Anmore,NA,NO2,1985-10-04,71,exceed_60,TRUE
Anmore,NA,NO2,1985-12-11,61,exceed_60,TRUE
Anmore,NA,NO2,1985-12-20,76,exceed_60,TRUE
Anmore,NA,NO2,1986-02-10,75,exceed_60,TRUE
Anmore,NA,NO2,1986-03-05,76,exceed_60,TRUE
Anmore,NA,NO2,1986-03-06,66,exceed_60,TRUE
Anmore,NA,NO2,1986-08-07,75,exceed_60,TRUE
Anmore,NA,NO2,1986-08-21,66,exceed_60,TRUE
Anmore,NA,NO2,1986-08-22,66,exceed_60,TRUE
Anmore,NA,NO2,1986-08-26,65,exceed_60,TRUE
Anmore,NA,NO2,1986-08-27,102,exceed_60,TRUE
Anmore,NA,NO2,1986-09-19,64,exceed_60,TRUE
Anmore,NA,NO2,1986-10-11,67,exceed_60,TRUE
Anmore,NA,NO2,1986-10-12,69,exceed_60,TRUE
Anmore,NA,NO2,1986-10-13,81,exceed_60,TRUE
Anmore,NA,NO2,1986-10-14,70,exceed_60,TRUE
Anmore,NA,NO2,1986-10-15,127,exceed_60,TRUE
Anmore,NA,NO2,1986-10-16,110,exceed_60,TRUE
Anmore,NA,NO2,1986-10-20,92,exceed_60,TRUE
Anmore,NA,NO2,1986-10-21,81,exceed_60,TRUE
Anmore,NA,NO2,1986-10-22,123,exceed_60,TRUE
Anmore,NA,NO2,1986-10-23,112,exceed_60,TRUE
Anmore,NA,NO2,1986-10-24,65,exceed_60,TRUE
Anmore,NA,NO2,1986-11-01,66,exceed_60,TRUE
Anmore,NA,NO2,1986-12-10,87,exceed_60,TRUE
Anmore,NA,NO2,1986-12-17,66,exceed_60,TRUE
Anmore,NA,NO2,1987-01-22,75,exceed_60,TRUE
Anmore,NA,NO2,1987-03-31,63,exceed_60,TRUE
Anmore,NA,NO2,1987-04-01,64,exceed_60,TRUE
Anmore,NA,NO2,1987-04-27,71,exceed_60,TRUE
Anmore,NA,NO2,1987-05-08,74,exceed_60,TRUE
Anmore,NA,NO2,1987-09-08,61,exceed_60,TRUE
Anmore,NA,NO2,1987-09-09,65,exceed_60,TRUE
Anmore,NA,NO2,1987-09-10,89,exceed_60,TRUE
Anmore,NA,NO2,1987-09-21,64,exceed_60,TRUE
Anmore,NA,NO2,1987-09-22,88,exceed_60,TRUE
Anmore,NA,NO2,1987-09-23,113,exceed_60,TRUE
Anmore,NA,NO2,1987-09-29,64,exceed_60,TRUE
Anmore,NA,NO2,1987-09-30,79,exceed_60,TRUE
Anmore,NA,NO2,1987-10-01,103,exceed_60,TRUE
Anmore,NA,NO2,1987-10-05,67,exceed_60,TRUE
Anmore,NA,NO2,1987-10-06,67,exceed_60,TRUE
Anmore,NA,NO2,1987-10-08,74,exceed_60,TRUE
Anmore,NA,NO2,1987-10-10,70,exceed_60,TRUE
Anmore,NA,NO2,1987-10-11,70,exceed_60,TRUE
Anmore,NA,NO2,1987-10-13,78,exceed_60,TRUE
Anmore,NA,NO2,1987-10-19,64,exceed_60,TRUE
Anmore,NA,NO2,1987-10-20,108,exceed_60,TRUE
Anmore,NA,NO2,1987-10-21,68,exceed_60,TRUE
Anmore,NA,NO2,1987-10-22,98,exceed_60,TRUE
Anmore,NA,NO2,1988-02-23,89,exceed_60,TRUE
Anmore,NA,NO2,1988-02-24,71,exceed_60,TRUE
Anmore,NA,NO2,1988-02-28,62,exceed_60,TRUE
Anmore,NA,NO2,1988-07-19,74,exceed_60,TRUE
Anmore,NA,NO2,1988-08-23,67,exceed_60,TRUE
Anmore,NA,NO2,1988-09-02,76,exceed_60,TRUE
Anmore,NA,NO2,1988-09-13,95,exceed_60,TRUE
Anmore,NA,NO2,1988-09-14,68,exceed_60,TRUE
Anmore,NA,NO2,1988-09-30,63,exceed_60,TRUE
Anmore,NA,NO2,1988-10-01,79,exceed_60,TRUE
Anmore,NA,NO2,1988-10-06,62,exceed_60,TRUE
Anmore,NA,NO2,1988-10-07,64,exceed_60,TRUE
Anmore,NA,NO2,1988-10-09,72,exceed_60,TRUE
Anmore,NA,NO2,1988-10-10,73,exceed_60,TRUE
Anmore,NA,NO2,1988-10-28,61,exceed_60,TRUE
Anmore,NA,NO2,1989-02-06,63,exceed_60,TRUE
Anmore,NA,NO2,1989-02-07,61,exceed_60,TRUE
Anmore,NA,NO2,1989-02-08,65,exceed_60,TRUE
Anmore,NA,NO2,1989-02-09,87,exceed_60,TRUE
Anmore,NA,NO2,1989-02-10,82,exceed_60,TRUE
Anmore,NA,NO2,1989-04-11,68,exceed_60,TRUE
Anmore,NA,NO2,1989-04-13,76,exceed_60,TRUE
Anmore,NA,NO2,1989-04-14,72,exceed_60,TRUE
Anmore,NA,NO2,1989-06-01,65,exceed_60,TRUE
Anmore,NA,NO2,1989-09-11,77,exceed_60,TRUE
Anmore,NA,NO2,1989-09-12,82,exceed_60,TRUE
Anmore,NA,NO2,1989-09-13,93,exceed_60,TRUE
Anmore,NA,NO2,1989-09-14,90,exceed_60,TRUE
Anmore,NA,NO2,1989-09-23,70,exceed_60,TRUE
Anmore,NA,NO2,1989-09-24,72,exceed_60,TRUE
Anmore,NA,NO2,1989-09-25,102,exceed_60,TRUE
Anmore,NA,NO2,1989-09-28,79,exceed_60,TRUE
Anmore,NA,NO2,1989-09-29,85,exceed_60,TRUE
Anmore,NA,NO2,1989-10-06,61,exceed_60,TRUE
Anmore,NA,NO2,1989-11-01,63,exceed_60,TRUE
Anmore,NA,NO2,1989-11-30,65,exceed_60,TRUE
Anmore,NA,NO2,1990-02-23,77,exceed_60,TRUE
Anmore,NA,NO2,1990-02-24,67,exceed_60,TRUE
Anmore,NA,NO2,1990-02-27,66,exceed_60,TRUE
Anmore,NA,NO2,1990-02-28,64,exceed_60,TRUE
Anmore,NA,NO2,1990-03-01,63,exceed_60,TRUE
Anmore,NA,NO2,1990-03-02,78,exceed_60,TRUE
Anmore,NA,NO2,1990-08-10,73,exceed_60,TRUE
Anmore,NA,NO2,1990-09-05,63,exceed_60,TRUE
Anmore,NA,NO2,1990-09-06,74,exceed_60,TRUE
Anmore,NA,NO2,1990-09-07,93,exceed_60,TRUE
Anmore,NA,NO2,1990-09-20,79,exceed_60,TRUE
Anmore,NA,NO2,1990-09-21,90,exceed_60,TRUE
Anmore,NA,NO2,1990-09-22,75,exceed_60,TRUE
Anmore,NA,NO2,1991-01-22,61,exceed_60,TRUE
Anmore,NA,NO2,1991-02-25,82,exceed_60,TRUE
Anmore,NA,NO2,1991-02-27,87,exceed_60,TRUE
Anmore,NA,NO2,1991-08-14,65,exceed_60,TRUE
Anmore,NA,NO2,1991-09-17,62,exceed_60,TRUE
Anmore,NA,NO2,1991-09-18,66,exceed_60,TRUE
Anmore,NA,NO2,1991-09-24,62,exceed_60,TRUE
Anmore,NA,NO2,1991-09-25,102,exceed_60,TRUE
Anmore,NA,NO2,1991-09-26,102,exceed_60,TRUE
Anmore,NA,NO2,1991-09-30,67,exceed_60,TRUE
Anmore,NA,NO2,1991-10-04,67,exceed_60,TRUE
Anmore,NA,NO2,1991-10-05,89,exceed_60,TRUE
Anmore,NA,NO2,1991-10-09,75,exceed_60,TRUE
Anmore,NA,NO2,1991-10-10,96,exceed_60,TRUE
Anmore,NA,NO2,1991-10-11,80,exceed_60,TRUE
Anmore,NA,NO2,1992-02-06,64,exceed_60,TRUE
Anmore,NA,NO2,1992-02-07,98,exceed_60,TRUE
Anmore,NA,NO2,1992-02-08,63,exceed_60,TRUE
Anmore,NA,NO2,1992-02-27,67,exceed_60,TRUE
Anmore,NA,NO2,1992-02-28,85,exceed_60,TRUE
Anmore,NA,NO2,1992-03-12,76,exceed_60,TRUE
Anmore,NA,NO2,1992-03-13,67,exceed_60,TRUE
Anmore,NA,NO2,1992-03-25,73,exceed_60,TRUE
Anmore,NA,NO2,1992-05-04,69,exceed_60,TRUE
Anmore,NA,NO2,1992-05-05,65,exceed_60,TRUE
Anmore,NA,NO2,1992-08-11,62,exceed_60,TRUE
Anmore,NA,NO2,1992-08-13,63,exceed_60,TRUE
Anmore,NA,NO2,1992-09-29,81,exceed_60,TRUE
Anmore,NA,NO2,1992-09-30,69,exceed_60,TRUE
Anmore,NA,NO2,1993-01-13,64,exceed_60,TRUE
Anmore,NA,NO2,1993-01-14,62,exceed_60,TRUE
Anmore,NA,NO2,1993-01-18,65,exceed_60,TRUE
Anmore,NA,NO2,1993-08-03,68,exceed_60,TRUE
Anmore,NA,NO2,1993-08-04,68,exceed_60,TRUE
Anmore,NA,NO2,1993-09-06,73,exceed_60,TRUE
Anmore,NA,NO2,1993-09-08,63,exceed_60,TRUE
Anmore,NA,NO2,1993-09-09,73,exceed_60,TRUE
Anmore,NA,NO2,1993-09-27,76,exceed_60,TRUE
Anmore,NA,NO2,1993-09-28,84,exceed_60,TRUE
Anmore,NA,NO2,1993-09-29,61,exceed_60,TRUE
Anmore,NA,NO2,1993-10-01,70,exceed_60,TRUE
Anmore,NA,NO2,1993-10-02,78,exceed_60,TRUE
Anmore,NA,NO2,1993-10-27,61,exceed_60,TRUE
Anmore,NA,NO2,1993-10-30,62,exceed_60,TRUE
Anmore,NA,NO2,1994-07-21,79,exceed_60,TRUE
Anmore,NA,NO2,1994-09-24,61,exceed_60,TRUE
Anmore,NA,NO2,1995-09-14,70,exceed_60,TRUE
Anmore,NA,NO2,1995-09-22,74,exceed_60,TRUE
Anmore,NA,NO2,1996-02-13,72,exceed_60,TRUE
Anmore,NA,NO2,1997-09-24,73,exceed_60,TRUE
Burnaby Confederation Park,NA,NO2,1980-08-11,71,exceed_60,TRUE
Burnaby Confederation Park,NA,NO2,1980-09-27,98,exceed_60,TRUE
Burnaby Confederation Park,NA,NO2,1980-10-01,65,exceed_60,TRUE
Burnaby Confederation Park,NA,NO2,1980-10-02,135,exceed_60,TRUE
Burnaby Confederation Park,NA,NO2,1980-10-03,99,exceed_60,TRUE
Burnaby Confederation Park,NA,NO2,1980-10-04,71,exceed_60,TRUE
Burnaby Confederation Park,NA,NO2,1980-10-05,97,exceed_60,TRUE
Burnaby Confederation Park,NA,NO2,1980-10-06,100,exceed_60,TRUE
Burnaby Confederation Park,NA,NO2,1980-10-07,63,exceed_60,TRUE
Burnaby Confederation Park,NA,NO2,1980-10-09,63,exceed_60,TRUE
Burnaby Confederation Park,NA,NO2,1980-10-10,158,exceed_60,TRUE
Burnaby Confederation Park,NA,NO2,1980-10-11,99,exceed_60,TRUE
Burnaby Confederation Park,NA,NO2,1980-10-16,67,exceed_60,TRUE
Burnaby Confederation Park,NA,NO2,1980-10-19,69,exceed_60,TRUE
Burnaby Confederation Park,NA,NO2,1980-10-22,69,exceed_60,TRUE
Burnaby Confederation Park,NA,NO2,1980-10-23,100,exceed_60,TRUE
Burnaby Confederation Park,NA,NO2,1980-10-24,81,exceed_60,TRUE
Burnaby Confederation Park,NA,NO2,1980-10-28,113,exceed_60,TRUE
Burnaby Confederation Park,NA,NO2,1980-10-29,74,exceed_60,TRUE
Burnaby Confederation Park,NA,NO2,1980-10-30,84,exceed_60,TRUE
Burnaby Confederation Park,NA,NO2,1980-10-31,76,exceed_60,TRUE
Burnaby Confederation Park,NA,NO2,1980-12-06,73,exceed_60,TRUE
Burnaby Confederation Park,NA,NO2,1980-12-07,66,exceed_60,TRUE
Burnaby Confederation Park,NA,NO2,1980-12-08,86,exceed_60,TRUE
Burnaby Confederation Park,NA,NO2,1980-12-09,73,exceed_60,TRUE
Burnaby Confederation Park,NA,NO2,1980-12-12,79,exceed_60,TRUE
Burnaby Confederation Park,NA,NO2,1980-12-16,71,exceed_60,TRUE
Burnaby Confederation Park,NA,NO2,1980-12-19,84,exceed_60,TRUE
Burnaby Confederation Park,NA,NO2,1980-12-30,70,exceed_60,TRUE
Burnaby Confederation Park,NA,NO2,1982-05-31,80,exceed_60,TRUE
Burnaby Confederation Park,NA,NO2,1982-06-11,86,exceed_60,TRUE
Burnaby Confederation Park,NA,NO2,1982-06-15,83,exceed_60,TRUE
Burnaby Confederation Park,NA,NO2,1982-06-18,76,exceed_60,TRUE
Burnaby Confederation Park,NA,NO2,1982-06-19,67,exceed_60,TRUE
Burnaby Confederation Park,NA,NO2,1982-06-25,70,exceed_60,TRUE
Burnaby Confederation Park,NA,NO2,1982-09-02,96,exceed_60,TRUE
Burnaby Confederation Park,NA,NO2,1982-09-03,74,exceed_60,TRUE
Burnaby Confederation Park,NA,NO2,1982-09-15,70,exceed_60,TRUE
Burnaby Confederation Park,NA,NO2,1982-09-16,107,exceed_60,TRUE
Burnaby Confederation Park,NA,NO2,1982-09-17,78,exceed_60,TRUE
Burnaby Confederation Park,NA,NO2,1982-09-18,64,exceed_60,TRUE
Burnaby Confederation Park,NA,NO2,1982-09-21,65,exceed_60,TRUE
Burnaby Confederation Park,NA,NO2,1982-09-23,112,exceed_60,TRUE
Burnaby Confederation Park,NA,NO2,1982-09-24,62,exceed_60,TRUE
Burnaby Confederation Park,NA,NO2,1982-09-25,77,exceed_60,TRUE
Burnaby Confederation Park,NA,NO2,1982-09-30,116,exceed_60,TRUE
Burnaby Confederation Park,NA,NO2,1983-01-01,63,exceed_60,TRUE
Burnaby Confederation Park,NA,NO2,1983-01-14,87,exceed_60,TRUE
Burnaby Confederation Park,NA,NO2,1983-01-15,86,exceed_60,TRUE
Burnaby Confederation Park,NA,NO2,1983-01-16,83,exceed_60,TRUE
Burnaby Confederation Park,NA,NO2,1983-01-29,62,exceed_60,TRUE
Burnaby Confederation Park,NA,NO2,1983-01-30,62,exceed_60,TRUE
Burnaby Confederation Park,NA,NO2,1983-02-01,84,exceed_60,TRUE
Burnaby Confederation Park,NA,NO2,1983-02-02,89,exceed_60,TRUE
Burnaby Confederation Park,NA,NO2,1983-02-03,100,exceed_60,TRUE
Burnaby Confederation Park,NA,NO2,1983-02-04,87,exceed_60,TRUE
Burnaby Confederation Park,NA,NO2,1983-02-05,83,exceed_60,TRUE
Burnaby Confederation Park,NA,NO2,1983-03-21,64,exceed_60,TRUE
Burnaby Confederation Park,NA,NO2,1983-06-14,74,exceed_60,TRUE
Burnaby Confederation Park,NA,NO2,1983-06-22,66,exceed_60,TRUE
Burnaby Confederation Park,NA,NO2,1983-07-22,82,exceed_60,TRUE
Burnaby Confederation Park,NA,NO2,1983-07-23,66,exceed_60,TRUE
Burnaby Confederation Park,NA,NO2,1983-12-25,73,exceed_60,TRUE
Burnaby Confederation Park,NA,NO2,1983-12-26,68,exceed_60,TRUE
Burnaby Confederation Park,NA,NO2,1983-12-27,76,exceed_60,TRUE
Burnaby Confederation Park,NA,NO2,1983-12-28,61,exceed_60,TRUE
Burnaby Confederation Park,NA,NO2,1984-03-05,64,exceed_60,TRUE
Burnaby Confederation Park,NA,NO2,1984-03-06,85,exceed_60,TRUE
Burnaby Confederation Park,NA,NO2,1984-03-08,68,exceed_60,TRUE
Burnaby Confederation Park,NA,NO2,1984-05-07,65,exceed_60,TRUE
Burnaby Confederation Park,NA,NO2,1984-07-16,76,exceed_60,TRUE
Burnaby Confederation Park,NA,NO2,1984-07-23,100,exceed_60,TRUE
Burnaby Confederation Park,NA,NO2,1984-07-25,132,exceed_60,TRUE
Burnaby Confederation Park,NA,NO2,1984-07-30,66,exceed_60,TRUE
Burnaby Confederation Park,NA,NO2,1984-07-31,71,exceed_60,TRUE
Burnaby Confederation Park,NA,NO2,1984-08-09,63,exceed_60,TRUE
Burnaby Confederation Park,NA,NO2,1984-08-15,61,exceed_60,TRUE
