site,tfee,instrument,year,latitude,longitude,pollutant,metric,metric_value,airzone,colour_order,colour,label,colour_text,labels,popup
Mission School Works Yard,TRUE,NA,2014,49.14149,-122.311078,O3,o3_8h,NA,Lower Fraser Valley,0,#dbdbdb,Mission,grey,Insufficient Data,Mission School Works Yard <br> O3 Management Action: grey <br> Insufficient Data
Mission School Works Yard,FALSE,PM25_SHARP5030i,2014,49.14149,-122.311078,PM25,pm25_annual,NA,Lower Fraser Valley,0,#dbdbdb,Mission,grey,Insufficient Data,Mission School Works Yard <br> PM25 Management Action: grey <br> Insufficient Data
Mission School Works Yard,TRUE,PM25_SHARP5030i,2014,49.14149,-122.311078,PM25,pm25_annual,NA,Lower Fraser Valley,0,#dbdbdb,Mission,grey,Insufficient Data,Mission School Works Yard <br> PM25 Management Action: grey <br> Insufficient Data
Mission School Works Yard,FALSE,NA,2015,49.14149,-122.311078,NO2,no2_ann,7.6,Lower Fraser Valley,3,#F46D43,Mission,orange,Actions for Preventing CAAQS Exceedance,Mission School Works Yard <br> NO2 Management Action: orange <br> Actions for Preventing CAAQS Exceedance
Mission School Works Yard,FALSE,NA,2015,49.14149,-122.311078,O3,o3_8h,NA,Lower Fraser Valley,0,#dbdbdb,Mission,grey,Insufficient Data,Mission School Works Yard <br> O3 Management Action: grey <br> Insufficient Data
Mission School Works Yard,TRUE,NA,2015,49.14149,-122.311078,O3,o3_8h,NA,Lower Fraser Valley,0,#dbdbdb,Mission,grey,Insufficient Data,Mission School Works Yard <br> O3 Management Action: grey <br> Insufficient Data
Mission School Works Yard,FALSE,PM25_SHARP5030i,2015,49.14149,-122.311078,PM25,pm25_annual,NA,Lower Fraser Valley,0,#dbdbdb,Mission,grey,Insufficient Data,Mission School Works Yard <br> PM25 Management Action: grey <br> Insufficient Data
Mission School Works Yard,TRUE,PM25_SHARP5030i,2015,49.14149,-122.311078,PM25,pm25_annual,NA,Lower Fraser Valley,0,#dbdbdb,Mission,grey,Insufficient Data,Mission School Works Yard <br> PM25 Management Action: grey <br> Insufficient Data
Mission School Works Yard,FALSE,NA,2016,49.14149,-122.311078,NO2,no2_ann,6.4,Lower Fraser Valley,2,#FEE08B,Mission,yellow,Actions for Preventing Air Quality Deterioration,Mission School Works Yard <br> NO2 Management Action: yellow <br> Actions for Preventing Air Quality Deterioration
Mission School Works Yard,FALSE,NA,2016,49.14149,-122.311078,O3,o3_8h,54,Lower Fraser Valley,2,#FEE08B,Mission,yellow,Actions for Preventing Air Quality Deterioration,Mission School Works Yard <br> O3 Management Action: yellow <br> Actions for Preventing Air Quality Deterioration
Mission School Works Yard,TRUE,NA,2016,49.14149,-122.311078,O3,o3_8h,54,Lower Fraser Valley,2,#FEE08B,Mission,yellow,Actions for Preventing Air Quality Deterioration,Mission School Works Yard <br> O3 Management Action: yellow <br> Actions for Preventing Air Quality Deterioration
Mission School Works Yard,FALSE,PM25_SHARP5030i,2016,49.14149,-122.311078,PM25,pm25_annual,5.8,Lower Fraser Valley,2,#FEE08B,Mission,yellow,Actions for Preventing Air Quality Deterioration,Mission School Works Yard <br> PM25 Management Action: yellow <br> Actions for Preventing Air Quality Deterioration
Mission School Works Yard,TRUE,PM25_SHARP5030i,2016,49.14149,-122.311078,PM25,pm25_annual,5.7,Lower Fraser Valley,2,#FEE08B,Mission,yellow,Actions for Preventing Air Quality Deterioration,Mission School Works Yard <br> PM25 Management Action: yellow <br> Actions for Preventing Air Quality Deterioration
Mission School Works Yard,FALSE,NA,2017,49.14149,-122.311078,NO2,no2_ann,6.9,Lower Fraser Valley,2,#FEE08B,Mission,yellow,Actions for Preventing Air Quality Deterioration,Mission School Works Yard <br> NO2 Management Action: yellow <br> Actions for Preventing Air Quality Deterioration
Mission School Works Yard,FALSE,NA,2017,49.14149,-122.311078,O3,o3_8h,60,Lower Fraser Valley,3,#F46D43,Mission,orange,Actions for Preventing CAAQS Exceedance,Mission School Works Yard <br> O3 Management Action: orange <br> Actions for Preventing CAAQS Exceedance
Mission School Works Yard,TRUE,NA,2017,49.14149,-122.311078,O3,o3_8h,60,Lower Fraser Valley,3,#F46D43,Mission,orange,Actions for Preventing CAAQS Exceedance,Mission School Works Yard <br> O3 Management Action: orange <br> Actions for Preventing CAAQS Exceedance
Mission School Works Yard,FALSE,PM25_SHARP5030i,2017,49.14149,-122.311078,PM25,pm25_24h,26,Lower Fraser Valley,3,#F46D43,Mission,orange,Actions for Preventing CAAQS Exceedance,Mission School Works Yard <br> PM25 Management Action: orange <br> Actions for Preventing CAAQS Exceedance
Mission School Works Yard,TRUE,PM25_SHARP5030i,2017,49.14149,-122.311078,PM25,pm25_annual,5.7,Lower Fraser Valley,2,#FEE08B,Mission,yellow,Actions for Preventing Air Quality Deterioration,Mission School Works Yard <br> PM25 Management Action: yellow <br> Actions for Preventing Air Quality Deterioration
Mission School Works Yard,FALSE,NA,2018,49.14149,-122.311078,NO2,no2_ann,7,Lower Fraser Valley,3,#F46D43,Mission,orange,Actions for Preventing CAAQS Exceedance,Mission School Works Yard <br> NO2 Management Action: orange <br> Actions for Preventing CAAQS Exceedance
Mission School Works Yard,FALSE,NA,2018,49.14149,-122.311078,O3,o3_8h,66,Lower Fraser Valley,4,#A50026,Mission,red,Actions for Achieving Air Zone CAAQS,Mission School Works Yard <br> O3 Management Action: red <br> Actions for Achieving Air Zone CAAQS
Mission School Works Yard,TRUE,NA,2018,49.14149,-122.311078,O3,o3_8h,60,Lower Fraser Valley,3,#F46D43,Mission,orange,Actions for Preventing CAAQS Exceedance,Mission School Works Yard <br> O3 Management Action: orange <br> Actions for Preventing CAAQS Exceedance
Mission School Works Yard,FALSE,PM25_SHARP5030i,2018,49.14149,-122.311078,PM25,pm25_24h,33,Lower Fraser Valley,4,#A50026,Mission,red,Actions for Achieving Air Zone CAAQS,Mission School Works Yard <br> PM25 Management Action: red <br> Actions for Achieving Air Zone CAAQS
Mission School Works Yard,TRUE,PM25_SHARP5030i,2018,49.14149,-122.311078,PM25,pm25_annual,5.8,Lower Fraser Valley,2,#FEE08B,Mission,yellow,Actions for Preventing Air Quality Deterioration,Mission School Works Yard <br> PM25 Management Action: yellow <br> Actions for Preventing Air Quality Deterioration
Mission School Works Yard,FALSE,NA,2019,49.14149,-122.311078,NO2,no2_1hr,32.1,Lower Fraser Valley,3,#F46D43,Mission,orange,Actions for Preventing CAAQS Exceedance,Mission School Works Yard <br> NO2 Management Action: orange <br> Actions for Preventing CAAQS Exceedance
Mission School Works Yard,FALSE,NA,2019,49.14149,-122.311078,O3,o3_8h,66,Lower Fraser Valley,4,#A50026,Mission,red,Actions for Achieving Air Zone CAAQS,Mission School Works Yard <br> O3 Management Action: red <br> Actions for Achieving Air Zone CAAQS
Mission School Works Yard,TRUE,NA,2019,49.14149,-122.311078,O3,o3_8h,61,Lower Fraser Valley,3,#F46D43,Mission,orange,Actions for Preventing CAAQS Exceedance,Mission School Works Yard <br> O3 Management Action: orange <br> Actions for Preventing CAAQS Exceedance
Mission School Works Yard,FALSE,PM25_SHARP5030i,2019,49.14149,-122.311078,PM25,pm25_24h,34,Lower Fraser Valley,4,#A50026,Mission,red,Actions for Achieving Air Zone CAAQS,Mission School Works Yard <br> PM25 Management Action: red <br> Actions for Achieving Air Zone CAAQS
Mission School Works Yard,TRUE,PM25_SHARP5030i,2019,49.14149,-122.311078,PM25,pm25_annual,6.2,Lower Fraser Valley,2,#FEE08B,Mission,yellow,Actions for Preventing Air Quality Deterioration,Mission School Works Yard <br> PM25 Management Action: yellow <br> Actions for Preventing Air Quality Deterioration
Mission School Works Yard,FALSE,NA,2020,49.14149,-122.311078,NO2,no2_ann,6.1,Lower Fraser Valley,2,#FEE08B,Mission,yellow,Actions for Preventing Air Quality Deterioration,Mission School Works Yard <br> NO2 Management Action: yellow <br> Actions for Preventing Air Quality Deterioration
Mission School Works Yard,FALSE,NA,2020,49.14149,-122.311078,O3,o3_8h,62,Lower Fraser Valley,4,#A50026,Mission,red,Actions for Achieving Air Zone CAAQS,Mission School Works Yard <br> O3 Management Action: red <br> Actions for Achieving Air Zone CAAQS
Mission School Works Yard,TRUE,NA,2020,49.14149,-122.311078,O3,o3_8h,56,Lower Fraser Valley,3,#F46D43,Mission,orange,Actions for Preventing CAAQS Exceedance,Mission School Works Yard <br> O3 Management Action: orange <br> Actions for Preventing CAAQS Exceedance
Mission School Works Yard,FALSE,PM25_SHARP5030i,2020,49.14149,-122.311078,PM25,pm25_24h,36,Lower Fraser Valley,4,#A50026,Mission,red,Actions for Achieving Air Zone CAAQS,Mission School Works Yard <br> PM25 Management Action: red <br> Actions for Achieving Air Zone CAAQS
Mission School Works Yard,TRUE,PM25_SHARP5030i,2020,49.14149,-122.311078,PM25,pm25_annual,5.9,Lower Fraser Valley,2,#FEE08B,Mission,yellow,Actions for Preventing Air Quality Deterioration,Mission School Works Yard <br> PM25 Management Action: yellow <br> Actions for Preventing Air Quality Deterioration
Mission School Works Yard,FALSE,NA,2021,49.14149,-122.311078,NO2,no2_ann,5.5,Lower Fraser Valley,2,#FEE08B,Mission,yellow,Actions for Preventing Air Quality Deterioration,Mission School Works Yard <br> NO2 Management Action: yellow <br> Actions for Preventing Air Quality Deterioration
Mission School Works Yard,FALSE,NA,2021,49.14149,-122.311078,O3,o3_8h,58,Lower Fraser Valley,3,#F46D43,Mission,orange,Actions for Preventing CAAQS Exceedance,Mission School Works Yard <br> O3 Management Action: orange <br> Actions for Preventing CAAQS Exceedance
Mission School Works Yard,TRUE,NA,2021,49.14149,-122.311078,O3,o3_8h,57,Lower Fraser Valley,3,#F46D43,Mission,orange,Actions for Preventing CAAQS Exceedance,Mission School Works Yard <br> O3 Management Action: orange <br> Actions for Preventing CAAQS Exceedance
Mission School Works Yard,FALSE,PM25_SHARP5030i,2021,49.14149,-122.311078,PM25,pm25_24h,28,Lower Fraser Valley,4,#A50026,Mission,red,Actions for Achieving Air Zone CAAQS,Mission School Works Yard <br> PM25 Management Action: red <br> Actions for Achieving Air Zone CAAQS
Mission School Works Yard,TRUE,PM25_SHARP5030i,2021,49.14149,-122.311078,PM25,pm25_annual,5.5,Lower Fraser Valley,2,#FEE08B,Mission,yellow,Actions for Preventing Air Quality Deterioration,Mission School Works Yard <br> PM25 Management Action: yellow <br> Actions for Preventing Air Quality Deterioration
Mission School Works Yard,FALSE,NA,2022,49.14149,-122.311078,NO2,no2_ann,7.1,Lower Fraser Valley,3,#F46D43,Mission,orange,Actions for Preventing CAAQS Exceedance,Mission School Works Yard <br> NO2 Management Action: orange <br> Actions for Preventing CAAQS Exceedance
Mission School Works Yard,FALSE,NA,2022,49.14149,-122.311078,O3,o3_8h,60,Lower Fraser Valley,3,#F46D43,Mission,orange,Actions for Preventing CAAQS Exceedance,Mission School Works Yard <br> O3 Management Action: orange <br> Actions for Preventing CAAQS Exceedance
Mission School Works Yard,TRUE,NA,2022,49.14149,-122.311078,O3,o3_8h,60,Lower Fraser Valley,3,#F46D43,Mission,orange,Actions for Preventing CAAQS Exceedance,Mission School Works Yard <br> O3 Management Action: orange <br> Actions for Preventing CAAQS Exceedance
Mission School Works Yard,FALSE,PM25_SHARP5030i,2022,49.14149,-122.311078,PM25,pm25_24h,33,Lower Fraser Valley,4,#A50026,Mission,red,Actions for Achieving Air Zone CAAQS,Mission School Works Yard <br> PM25 Management Action: red <br> Actions for Achieving Air Zone CAAQS
Mission School Works Yard,TRUE,PM25_SHARP5030i,2022,49.14149,-122.311078,PM25,pm25_24h,20,Lower Fraser Valley,3,#F46D43,Mission,orange,Actions for Preventing CAAQS Exceedance,Mission School Works Yard <br> PM25 Management Action: orange <br> Actions for Preventing CAAQS Exceedance
Nanaimo Labieux Road,FALSE,NA,2013,49.20083,-123.99389,NO2,no2_ann,6.4,Georgia Strait,2,#FEE08B,Nanaimo,yellow,Actions for Preventing Air Quality Deterioration,Nanaimo Labieux Road <br> NO2 Management Action: yellow <br> Actions for Preventing Air Quality Deterioration
Nanaimo Labieux Road,FALSE,NA,2013,49.20083,-123.99389,O3,o3_8h,46,Georgia Strait,1,#A6D96A,Nanaimo,green,Actions for Keeping Clean Areas Clean,Nanaimo Labieux Road <br> O3 Management Action: green <br> Actions for Keeping Clean Areas Clean
Nanaimo Labieux Road,TRUE,NA,2013,49.20083,-123.99389,O3,o3_8h,46,Georgia Strait,1,#A6D96A,Nanaimo,green,Actions for Keeping Clean Areas Clean,Nanaimo Labieux Road <br> O3 Management Action: green <br> Actions for Keeping Clean Areas Clean
Nanaimo Labieux Road,FALSE,PM25_R&P_TEOM,2013,49.20083,-123.99389,PM25,pm25_annual,3.4,Georgia Strait,1,#A6D96A,Nanaimo,green,Actions for Keeping Clean Areas Clean,Nanaimo Labieux Road <br> PM25 Management Action: green <br> Actions for Keeping Clean Areas Clean
Nanaimo Labieux Road,TRUE,PM25_R&P_TEOM,2013,49.20083,-123.99389,PM25,pm25_annual,3.4,Georgia Strait,1,#A6D96A,Nanaimo,green,Actions for Keeping Clean Areas Clean,Nanaimo Labieux Road <br> PM25 Management Action: green <br> Actions for Keeping Clean Areas Clean
Nanaimo Labieux Road,FALSE,NA,2013,49.20083,-123.99389,SO2,so2_ann,NA,Georgia Strait,0,#dbdbdb,Nanaimo,grey,Insufficient Data,Nanaimo Labieux Road <br> SO2 Management Action: grey <br> Insufficient Data
Nanaimo Labieux Road,FALSE,NA,2014,49.20083,-123.99389,NO2,no2_ann,5.8,Georgia Strait,2,#FEE08B,Nanaimo,yellow,Actions for Preventing Air Quality Deterioration,Nanaimo Labieux Road <br> NO2 Management Action: yellow <br> Actions for Preventing Air Quality Deterioration
Nanaimo Labieux Road,FALSE,NA,2014,49.20083,-123.99389,O3,o3_8h,45,Georgia Strait,1,#A6D96A,Nanaimo,green,Actions for Keeping Clean Areas Clean,Nanaimo Labieux Road <br> O3 Management Action: green <br> Actions for Keeping Clean Areas Clean
Nanaimo Labieux Road,TRUE,NA,2014,49.20083,-123.99389,O3,o3_8h,45,Georgia Strait,1,#A6D96A,Nanaimo,green,Actions for Keeping Clean Areas Clean,Nanaimo Labieux Road <br> O3 Management Action: green <br> Actions for Keeping Clean Areas Clean
Nanaimo Labieux Road,FALSE,PM25_R&P_TEOM,2014,49.20083,-123.99389,PM25,pm25_24h,10,Georgia Strait,2,#FEE08B,Nanaimo,yellow,Actions for Preventing Air Quality Deterioration,Nanaimo Labieux Road <br> PM25 Management Action: yellow <br> Actions for Preventing Air Quality Deterioration
Nanaimo Labieux Road,TRUE,PM25_R&P_TEOM,2014,49.20083,-123.99389,PM25,pm25_24h,10,Georgia Strait,2,#FEE08B,Nanaimo,yellow,Actions for Preventing Air Quality Deterioration,Nanaimo Labieux Road <br> PM25 Management Action: yellow <br> Actions for Preventing Air Quality Deterioration
Nanaimo Labieux Road,FALSE,NA,2015,49.20083,-123.99389,NO2,no2_ann,6.2,Georgia Strait,2,#FEE08B,Nanaimo,yellow,Actions for Preventing Air Quality Deterioration,Nanaimo Labieux Road <br> NO2 Management Action: yellow <br> Actions for Preventing Air Quality Deterioration
Nanaimo Labieux Road,FALSE,NA,2015,49.20083,-123.99389,O3,o3_8h,45,Georgia Strait,1,#A6D96A,Nanaimo,green,Actions for Keeping Clean Areas Clean,Nanaimo Labieux Road <br> O3 Management Action: green <br> Actions for Keeping Clean Areas Clean
Nanaimo Labieux Road,TRUE,NA,2015,49.20083,-123.99389,O3,o3_8h,45,Georgia Strait,1,#A6D96A,Nanaimo,green,Actions for Keeping Clean Areas Clean,Nanaimo Labieux Road <br> O3 Management Action: green <br> Actions for Keeping Clean Areas Clean
Nanaimo Labieux Road,FALSE,BAM1020,2015,49.20083,-123.99389,PM25,pm25_annual,4.8,Georgia Strait,2,#FEE08B,Nanaimo,yellow,Actions for Preventing Air Quality Deterioration,Nanaimo Labieux Road <br> PM25 Management Action: yellow <br> Actions for Preventing Air Quality Deterioration
Nanaimo Labieux Road,TRUE,BAM1020,2015,49.20083,-123.99389,PM25,pm25_annual,4.6,Georgia Strait,2,#FEE08B,Nanaimo,yellow,Actions for Preventing Air Quality Deterioration,Nanaimo Labieux Road <br> PM25 Management Action: yellow <br> Actions for Preventing Air Quality Deterioration
Nanaimo Labieux Road,FALSE,NA,2016,49.20083,-123.99389,NO2,no2_ann,6.3,Georgia Strait,2,#FEE08B,Nanaimo,yellow,Actions for Preventing Air Quality Deterioration,Nanaimo Labieux Road <br> NO2 Management Action: yellow <br> Actions for Preventing Air Quality Deterioration
Nanaimo Labieux Road,FALSE,NA,2016,49.20083,-123.99389,O3,o3_8h,44,Georgia Strait,1,#A6D96A,Nanaimo,green,Actions for Keeping Clean Areas Clean,Nanaimo Labieux Road <br> O3 Management Action: green <br> Actions for Keeping Clean Areas Clean
Nanaimo Labieux Road,TRUE,NA,2016,49.20083,-123.99389,O3,o3_8h,44,Georgia Strait,1,#A6D96A,Nanaimo,green,Actions for Keeping Clean Areas Clean,Nanaimo Labieux Road <br> O3 Management Action: green <br> Actions for Keeping Clean Areas Clean
Nanaimo Labieux Road,FALSE,BAM1020,2016,49.20083,-123.99389,PM25,pm25_annual,4.5,Georgia Strait,2,#FEE08B,Nanaimo,yellow,Actions for Preventing Air Quality Deterioration,Nanaimo Labieux Road <br> PM25 Management Action: yellow <br> Actions for Preventing Air Quality Deterioration
Nanaimo Labieux Road,TRUE,BAM1020,2016,49.20083,-123.99389,PM25,pm25_annual,4.3,Georgia Strait,2,#FEE08B,Nanaimo,yellow,Actions for Preventing Air Quality Deterioration,Nanaimo Labieux Road <br> PM25 Management Action: yellow <br> Actions for Preventing Air Quality Deterioration
Nanaimo Labieux Road,FALSE,NA,2017,49.20083,-123.99389,NO2,no2_ann,6.7,Georgia Strait,2,#FEE08B,Nanaimo,yellow,Actions for Preventing Air Quality Deterioration,Nanaimo Labieux Road <br> NO2 Management Action: yellow <br> Actions for Preventing Air Quality Deterioration
Nanaimo Labieux Road,FALSE,NA,2017,49.20083,-123.99389,O3,o3_8h,45,Georgia Strait,1,#A6D96A,Nanaimo,green,Actions for Keeping Clean Areas Clean,Nanaimo Labieux Road <br> O3 Management Action: green <br> Actions for Keeping Clean Areas Clean
Nanaimo Labieux Road,TRUE,NA,2017,49.20083,-123.99389,O3,o3_8h,45,Georgia Strait,1,#A6D96A,Nanaimo,green,Actions for Keeping Clean Areas Clean,Nanaimo Labieux Road <br> O3 Management Action: green <br> Actions for Keeping Clean Areas Clean
Nanaimo Labieux Road,FALSE,BAM1020,2017,49.20083,-123.99389,PM25,pm25_24h,20,Georgia Strait,3,#F46D43,Nanaimo,orange,Actions for Preventing CAAQS Exceedance,Nanaimo Labieux Road <br> PM25 Management Action: orange <br> Actions for Preventing CAAQS Exceedance
Nanaimo Labieux Road,TRUE,BAM1020,2017,49.20083,-123.99389,PM25,pm25_annual,4.1,Georgia Strait,2,#FEE08B,Nanaimo,yellow,Actions for Preventing Air Quality Deterioration,Nanaimo Labieux Road <br> PM25 Management Action: yellow <br> Actions for Preventing Air Quality Deterioration
