parameter,site,instrument,tfee,year,metric,value
PM25,Lavington Baptist Church,BAM1020,TRUE,2017,ROUNDED_ANNUAL_98P_24h,24.8
PM25,Lavington Baptist Church,BAM1020,FALSE,2017,RAW_ANNUAL_MEAN_24h,11.478006853357337
PM25,Lavington Baptist Church,BAM1020,TRUE,2017,RAW_ANNUAL_MEAN_24h,8.142785374879939
PM25,Lavington Baptist Church,BAM1020,FALSE,2017,ROUNDED_ANNUAL_MEAN_24h,11.477379393816536
PM25,Lavington Baptist Church,BAM1020,TRUE,2017,ROUNDED_ANNUAL_MEAN_24h,8.142049817682738
PM25,Mission School Works Yard,PM25_SHARP5030i,FALSE,2017,RAW_ANNUAL_98P_24h,46.962129583333336
PM25,Mission School Works Yard,PM25_SHARP5030i,TRUE,2017,RAW_ANNUAL_98P_24h,17.106924625
PM25,Mission School Works Yard,PM25_SHARP5030i,FALSE,2017,ROUNDED_ANNUAL_98P_24h,46.96666666666667
PM25,Mission School Works Yard,PM25_SHARP5030i,TRUE,2017,ROUNDED_ANNUAL_98P_24h,17.1
PM25,Mission School Works Yard,PM25_SHARP5030i,FALSE,2017,RAW_ANNUAL_MEAN_24h,7.635843257566679
PM25,Mission School Works Yard,PM25_SHARP5030i,TRUE,2017,RAW_ANNUAL_MEAN_24h,5.885994745353859
PM25,Mission School Works Yard,PM25_SHARP5030i,FALSE,2017,ROUNDED_ANNUAL_MEAN_24h,7.635155431826628
PM25,Mission School Works Yard,PM25_SHARP5030i,TRUE,2017,ROUNDED_ANNUAL_MEAN_24h,5.885164976800137
PM25,Nanaimo Labieux Road,BAM1020,FALSE,2017,RAW_ANNUAL_98P_24h,37.583333333333336
PM25,Nanaimo Labieux Road,BAM1020,TRUE,2017,RAW_ANNUAL_98P_24h,14.5
PM25,Nanaimo Labieux Road,BAM1020,FALSE,2017,ROUNDED_ANNUAL_98P_24h,37.583333333333336
PM25,Nanaimo Labieux Road,BAM1020,TRUE,2017,ROUNDED_ANNUAL_98P_24h,14.5
PM25,Nanaimo Labieux Road,BAM1020,FALSE,2017,RAW_ANNUAL_MEAN_24h,5.9118892144592214
PM25,Nanaimo Labieux Road,BAM1020,TRUE,2017,RAW_ANNUAL_MEAN_24h,4.789466116903054
PM25,Nanaimo Labieux Road,BAM1020,FALSE,2017,ROUNDED_ANNUAL_MEAN_24h,5.9118892144592214
PM25,Nanaimo Labieux Road,BAM1020,TRUE,2017,ROUNDED_ANNUAL_MEAN_24h,4.789466116903054
PM25,Nelson Kutenai Place,PM25 SHARP5030,FALSE,2017,RAW_ANNUAL_98P_24h,148.228225
PM25,Nelson Kutenai Place,PM25 SHARP5030,TRUE,2017,RAW_ANNUAL_98P_24h,26.1210435
PM25,Nelson Kutenai Place,PM25 SHARP5030,FALSE,2017,ROUNDED_ANNUAL_98P_24h,148.21666666666667
PM25,Nelson Kutenai Place,PM25 SHARP5030,TRUE,2017,ROUNDED_ANNUAL_98P_24h,26.116666666666667
PM25,Nelson Kutenai Place,PM25 SHARP5030,FALSE,2017,RAW_ANNUAL_MEAN_24h,28.50864319689441
PM25,Nelson Kutenai Place,PM25 SHARP5030,TRUE,2017,RAW_ANNUAL_MEAN_24h,9.908511754332073
PM25,Nelson Kutenai Place,PM25 SHARP5030,FALSE,2017,ROUNDED_ANNUAL_MEAN_24h,28.509052795031057
PM25,Nelson Kutenai Place,PM25 SHARP5030,TRUE,2017,ROUNDED_ANNUAL_MEAN_24h,9.908703528670447
PM25,New Westminster Sapperton Park,PM25_SHARP5030i,FALSE,2017,RAW_ANNUAL_98P_24h,35.42423458333333
PM25,New Westminster Sapperton Park,PM25_SHARP5030i,TRUE,2017,RAW_ANNUAL_98P_24h,17.022704
PM25,New Westminster Sapperton Park,PM25_SHARP5030i,FALSE,2017,ROUNDED_ANNUAL_98P_24h,35.42916666666667
PM25,New Westminster Sapperton Park,PM25_SHARP5030i,TRUE,2017,ROUNDED_ANNUAL_98P_24h,17.020833333333332
PM25,New Westminster Sapperton Park,PM25_SHARP5030i,FALSE,2017,RAW_ANNUAL_MEAN_24h,7.501339341768276
PM25,New Westminster Sapperton Park,PM25_SHARP5030i,TRUE,2017,RAW_ANNUAL_MEAN_24h,6.4569864331938405
PM25,New Westminster Sapperton Park,PM25_SHARP5030i,FALSE,2017,ROUNDED_ANNUAL_MEAN_24h,7.501700881290542
PM25,New Westminster Sapperton Park,PM25_SHARP5030i,TRUE,2017,ROUNDED_ANNUAL_MEAN_24h,6.457327595936278
PM25,North Delta,PM25 SHARP5030,FALSE,2017,RAW_ANNUAL_98P_24h,31.888533913043478
PM25,North Delta,PM25 SHARP5030,TRUE,2017,RAW_ANNUAL_98P_24h,18.201489166666665
PM25,North Delta,PM25 SHARP5030,FALSE,2017,ROUNDED_ANNUAL_98P_24h,31.90869565217391
PM25,North Delta,PM25 SHARP5030,TRUE,2017,ROUNDED_ANNUAL_98P_24h,18.204166666666666
PM25,North Delta,PM25 SHARP5030,FALSE,2017,RAW_ANNUAL_MEAN_24h,6.8395654901892176
PM25,North Delta,PM25 SHARP5030,TRUE,2017,RAW_ANNUAL_MEAN_24h,5.978371388812221
PM25,North Delta,PM25 SHARP5030,FALSE,2017,ROUNDED_ANNUAL_MEAN_24h,6.840247337406636
PM25,North Delta,PM25 SHARP5030,TRUE,2017,ROUNDED_ANNUAL_MEAN_24h,5.978930174261273
PM25,North Vancouver Mahon Park,PM25 SHARP5030,FALSE,2017,RAW_ANNUAL_98P_24h,48.377176666666664
PM25,North Vancouver Mahon Park,PM25 SHARP5030,TRUE,2017,RAW_ANNUAL_98P_24h,13.66211025
PM25,North Vancouver Mahon Park,PM25 SHARP5030,FALSE,2017,ROUNDED_ANNUAL_98P_24h,48.3875
PM25,North Vancouver Mahon Park,PM25 SHARP5030,TRUE,2017,ROUNDED_ANNUAL_98P_24h,13.6625
PM25,North Vancouver Mahon Park,PM25 SHARP5030,FALSE,2017,RAW_ANNUAL_MEAN_24h,6.335503190136384
PM25,North Vancouver Mahon Park,PM25 SHARP5030,TRUE,2017,RAW_ANNUAL_MEAN_24h,4.668245083949677
PM25,North Vancouver Mahon Park,PM25 SHARP5030,FALSE,2017,ROUNDED_ANNUAL_MEAN_24h,6.335655190930127
PM25,North Vancouver Mahon Park,PM25 SHARP5030,TRUE,2017,ROUNDED_ANNUAL_MEAN_24h,4.668434311517602
PM25,North Vancouver Second Narrows,PM25 SHARP5030,FALSE,2017,RAW_ANNUAL_98P_24h,51.02989791666667
PM25,North Vancouver Second Narrows,PM25 SHARP5030,TRUE,2017,RAW_ANNUAL_98P_24h,13.367238458333333
PM25,North Vancouver Second Narrows,PM25 SHARP5030,FALSE,2017,ROUNDED_ANNUAL_98P_24h,51.02916666666667
PM25,North Vancouver Second Narrows,PM25 SHARP5030,TRUE,2017,ROUNDED_ANNUAL_98P_24h,13.370833333333334
PM25,North Vancouver Second Narrows,PM25 SHARP5030,FALSE,2017,RAW_ANNUAL_MEAN_24h,7.7024414298275286
PM25,North Vancouver Second Narrows,PM25 SHARP5030,TRUE,2017,RAW_ANNUAL_MEAN_24h,6.052392035513546
PM25,North Vancouver Second Narrows,PM25 SHARP5030,FALSE,2017,ROUNDED_ANNUAL_MEAN_24h,7.702340369670237
PM25,North Vancouver Second Narrows,PM25 SHARP5030,TRUE,2017,ROUNDED_ANNUAL_MEAN_24h,6.052381809848088
PM25,Peace Valley Attachie Flat Upper Terrace,PM25 SHARP5030,FALSE,2017,RAW_ANNUAL_98P_24h,17.007083333333334
PM25,Peace Valley Attachie Flat Upper Terrace,PM25 SHARP5030,TRUE,2017,RAW_ANNUAL_98P_24h,17.007083333333334
PM25,Peace Valley Attachie Flat Upper Terrace,PM25 SHARP5030,FALSE,2017,ROUNDED_ANNUAL_98P_24h,17.004166666666666
PM25,Peace Valley Attachie Flat Upper Terrace,PM25 SHARP5030,TRUE,2017,ROUNDED_ANNUAL_98P_24h,17.004166666666666
PM25,Peace Valley Attachie Flat Upper Terrace,PM25 SHARP5030,FALSE,2017,RAW_ANNUAL_MEAN_24h,3.483377219634461
PM25,Peace Valley Attachie Flat Upper Terrace,PM25 SHARP5030,TRUE,2017,RAW_ANNUAL_MEAN_24h,3.483377219634461
PM25,Peace Valley Attachie Flat Upper Terrace,PM25 SHARP5030,FALSE,2017,ROUNDED_ANNUAL_MEAN_24h,3.4844169487342924
PM25,Peace Valley Attachie Flat Upper Terrace,PM25 SHARP5030,TRUE,2017,ROUNDED_ANNUAL_MEAN_24h,3.4844169487342924
PM25,Pitt Meadows Meadowlands School,PM25 SHARP5030,FALSE,2017,RAW_ANNUAL_98P_24h,39.251510833333334
PM25,Pitt Meadows Meadowlands School,PM25 SHARP5030,TRUE,2017,RAW_ANNUAL_98P_24h,15.071459875
PM25,Pitt Meadows Meadowlands School,PM25 SHARP5030,FALSE,2017,ROUNDED_ANNUAL_98P_24h,39.25416666666667
PM25,Pitt Meadows Meadowlands School,PM25 SHARP5030,TRUE,2017,ROUNDED_ANNUAL_98P_24h,15.066666666666666
PM25,Pitt Meadows Meadowlands School,PM25 SHARP5030,FALSE,2017,RAW_ANNUAL_MEAN_24h,6.078475521604299
PM25,Pitt Meadows Meadowlands School,PM25 SHARP5030,TRUE,2017,RAW_ANNUAL_MEAN_24h,4.876621441171115
PM25,Pitt Meadows Meadowlands School,PM25 SHARP5030,FALSE,2017,ROUNDED_ANNUAL_MEAN_24h,6.078647273101507
PM25,Pitt Meadows Meadowlands School,PM25 SHARP5030,TRUE,2017,ROUNDED_ANNUAL_MEAN_24h,4.876809439606922
PM25,Port Alberni Elementary,BAM1020,FALSE,2017,RAW_ANNUAL_98P_24h,32.498668333333335
PM25,Port Alberni Elementary,BAM1020,TRUE,2017,RAW_ANNUAL_98P_24h,29.62424791666667
PM25,Port Alberni Elementary,BAM1020,FALSE,2017,ROUNDED_ANNUAL_98P_24h,32.5
PM25,Port Alberni Elementary,BAM1020,TRUE,2017,ROUNDED_ANNUAL_98P_24h,29.620833333333334
PM25,Port Alberni Elementary,BAM1020,FALSE,2017,RAW_ANNUAL_MEAN_24h,9.863337254520063
PM25,Port Alberni Elementary,BAM1020,TRUE,2017,RAW_ANNUAL_MEAN_24h,9.464739177483052
PM25,Port Alberni Elementary,BAM1020,FALSE,2017,ROUNDED_ANNUAL_MEAN_24h,9.86351820425111
PM25,Port Alberni Elementary,BAM1020,TRUE,2017,ROUNDED_ANNUAL_MEAN_24h,9.464928131809298
PM25,Port Alberni Port Authority,BAM1020,FALSE,2017,RAW_ANNUAL_98P_24h,19.798535666666666
PM25,Port Alberni Port Authority,BAM1020,TRUE,2017,RAW_ANNUAL_98P_24h,19.798535666666666
PM25,Port Alberni Port Authority,BAM1020,FALSE,2017,ROUNDED_ANNUAL_98P_24h,19.804166666666667
PM25,Port Alberni Port Authority,BAM1020,TRUE,2017,ROUNDED_ANNUAL_98P_24h,19.804166666666667
PM25,Port Alberni Port Authority,BAM1020,FALSE,2017,RAW_ANNUAL_MEAN_24h,8.1674217368137
PM25,Port Alberni Port Authority,BAM1020,TRUE,2017,RAW_ANNUAL_MEAN_24h,8.1674217368137
PM25,Port Alberni Port Authority,BAM1020,FALSE,2017,ROUNDED_ANNUAL_MEAN_24h,8.166899828241933
PM25,Port Alberni Port Authority,BAM1020,TRUE,2017,ROUNDED_ANNUAL_MEAN_24h,8.166899828241933
PM25,Port Moody Rocky Point Park,PM25 SHARP5030,FALSE,2017,RAW_ANNUAL_98P_24h,45.12590125
PM25,Port Moody Rocky Point Park,PM25 SHARP5030,TRUE,2017,RAW_ANNUAL_98P_24h,12.462900916666667
PM25,Port Moody Rocky Point Park,PM25 SHARP5030,FALSE,2017,ROUNDED_ANNUAL_98P_24h,45.12083333333333
PM25,Port Moody Rocky Point Park,PM25 SHARP5030,TRUE,2017,ROUNDED_ANNUAL_98P_24h,12.4625
PM25,Port Moody Rocky Point Park,PM25 SHARP5030,FALSE,2017,RAW_ANNUAL_MEAN_24h,7.022772596936251
PM25,Port Moody Rocky Point Park,PM25 SHARP5030,TRUE,2017,RAW_ANNUAL_MEAN_24h,5.576306828568817
PM25,Port Moody Rocky Point Park,PM25 SHARP5030,FALSE,2017,ROUNDED_ANNUAL_MEAN_24h,7.022740505952052
PM25,Port Moody Rocky Point Park,PM25 SHARP5030,TRUE,2017,ROUNDED_ANNUAL_MEAN_24h,5.576321335144587
PM25,Powell River James Thomson School,PM25_R&P_TEOM,FALSE,2017,RAW_ANNUAL_98P_24h,28.044301166666667
PM25,Powell River James Thomson School,PM25_R&P_TEOM,TRUE,2017,RAW_ANNUAL_98P_24h,7.704778166666667
PM25,Powell River James Thomson School,PM25_R&P_TEOM,FALSE,2017,ROUNDED_ANNUAL_98P_24h,28.045833333333334
PM25,Powell River James Thomson School,PM25_R&P_TEOM,TRUE,2017,ROUNDED_ANNUAL_98P_24h,7.7
PM25,Powell River James Thomson School,PM25_R&P_TEOM,FALSE,2017,RAW_ANNUAL_MEAN_24h,2.9922877801797845
PM25,Powell River James Thomson School,PM25_R&P_TEOM,TRUE,2017,RAW_ANNUAL_MEAN_24h,2.3425059886846125
PM25,Powell River James Thomson School,PM25_R&P_TEOM,FALSE,2017,ROUNDED_ANNUAL_MEAN_24h,2.9919029853354795
PM25,Powell River James Thomson School,PM25_R&P_TEOM,TRUE,2017,ROUNDED_ANNUAL_MEAN_24h,2.342072968756518
PM25,Powell River Wildwood,PM25_R&P_TEOM,FALSE,2017,RAW_ANNUAL_98P_24h,35.182573125
PM25,Powell River Wildwood,PM25_R&P_TEOM,TRUE,2017,RAW_ANNUAL_98P_24h,8.133797916666667
PM25,Powell River Wildwood,PM25_R&P_TEOM,FALSE,2017,ROUNDED_ANNUAL_98P_24h,35.19166666666666
PM25,Powell River Wildwood,PM25_R&P_TEOM,TRUE,2017,ROUNDED_ANNUAL_98P_24h,8.1375
PM25,Powell River Wildwood,PM25_R&P_TEOM,FALSE,2017,RAW_ANNUAL_MEAN_24h,3.5371921991341804
PM25,Powell River Wildwood,PM25_R&P_TEOM,TRUE,2017,RAW_ANNUAL_MEAN_24h,2.3173208440289983
PM25,Powell River Wildwood,PM25_R&P_TEOM,FALSE,2017,ROUNDED_ANNUAL_MEAN_24h,3.537341760948064
PM25,Powell River Wildwood,PM25_R&P_TEOM,TRUE,2017,ROUNDED_ANNUAL_MEAN_24h,2.317454003477691
PM25,Prince George 18th Avenue MAML,PM25 SHARP5030,FALSE,2017,RAW_ANNUAL_98P_24h,21.646789583333334
PM25,Prince George 18th Avenue MAML,PM25 SHARP5030,TRUE,2017,RAW_ANNUAL_98P_24h,21.646789583333334
PM25,Prince George 18th Avenue MAML,PM25 SHARP5030,FALSE,2017,ROUNDED_ANNUAL_98P_24h,21.645833333333332
PM25,Prince George 18th Avenue MAML,PM25 SHARP5030,TRUE,2017,ROUNDED_ANNUAL_98P_24h,21.645833333333332
PM25,Prince George 18th Avenue MAML,PM25 SHARP5030,FALSE,2017,RAW_ANNUAL_MEAN_24h,7.188693734946394
PM25,Prince George 18th Avenue MAML,PM25 SHARP5030,TRUE,2017,RAW_ANNUAL_MEAN_24h,7.188693734946394
PM25,Prince George 18th Avenue MAML,PM25 SHARP5030,FALSE,2017,ROUNDED_ANNUAL_MEAN_24h,7.188232361277829
PM25,Prince George 18th Avenue MAML,PM25 SHARP5030,TRUE,2017,ROUNDED_ANNUAL_MEAN_24h,7.188232361277829
PM25,Prince George Plaza 400,PM25 SHARP5030,FALSE,2017,RAW_ANNUAL_98P_24h,53.782090000000004
PM25,Prince George Plaza 400,PM25 SHARP5030,TRUE,2017,RAW_ANNUAL_98P_24h,21.55362158333333
PM25,Prince George Plaza 400,PM25 SHARP5030,FALSE,2017,ROUNDED_ANNUAL_98P_24h,53.775
PM25,Prince George Plaza 400,PM25 SHARP5030,TRUE,2017,ROUNDED_ANNUAL_98P_24h,21.558333333333334
PM25,Prince George Plaza 400,PM25 SHARP5030,FALSE,2017,RAW_ANNUAL_MEAN_24h,11.544644537136103
PM25,Prince George Plaza 400,PM25 SHARP5030,TRUE,2017,RAW_ANNUAL_MEAN_24h,8.189147989893941
PM25,Prince George Plaza 400,PM25 SHARP5030,FALSE,2017,ROUNDED_ANNUAL_MEAN_24h,11.544629928387693
PM25,Prince George Plaza 400,PM25 SHARP5030,TRUE,2017,ROUNDED_ANNUAL_MEAN_24h,8.189236743337398
PM25,Prince Rupert Fairview,PM25 SHARP5030,FALSE,2017,RAW_ANNUAL_98P_24h,8.008791666666667
PM25,Prince Rupert Fairview,PM25 SHARP5030,TRUE,2017,RAW_ANNUAL_98P_24h,8.008791666666667
PM25,Prince Rupert Fairview,PM25 SHARP5030,FALSE,2017,ROUNDED_ANNUAL_98P_24h,8
PM25,Prince Rupert Fairview,PM25 SHARP5030,TRUE,2017,ROUNDED_ANNUAL_98P_24h,8
PM25,Prince Rupert Fairview,PM25 SHARP5030,FALSE,2017,RAW_ANNUAL_MEAN_24h,3.2274121262153734
PM25,Prince Rupert Fairview,PM25 SHARP5030,TRUE,2017,RAW_ANNUAL_MEAN_24h,3.2274121262153734
PM25,Prince Rupert Fairview,PM25 SHARP5030,FALSE,2017,ROUNDED_ANNUAL_MEAN_24h,3.227785039442304
PM25,Prince Rupert Fairview,PM25 SHARP5030,TRUE,2017,ROUNDED_ANNUAL_MEAN_24h,3.227785039442304
PM25,Prince Rupert Pineridge Elementary,UNSPECIFIED,FALSE,2017,RAW_ANNUAL_98P_24h,6.505333333333334
PM25,Prince Rupert Pineridge Elementary,UNSPECIFIED,TRUE,2017,RAW_ANNUAL_98P_24h,6.505333333333334
PM25,Prince Rupert Pineridge Elementary,UNSPECIFIED,FALSE,2017,ROUNDED_ANNUAL_98P_24h,6.508333333333334
PM25,Prince Rupert Pineridge Elementary,UNSPECIFIED,TRUE,2017,ROUNDED_ANNUAL_98P_24h,6.508333333333334
PM25,Prince Rupert Pineridge Elementary,UNSPECIFIED,FALSE,2017,RAW_ANNUAL_MEAN_24h,3.0399717483330866
PM25,Prince Rupert Pineridge Elementary,UNSPECIFIED,TRUE,2017,RAW_ANNUAL_MEAN_24h,3.0399717483330866
PM25,Prince Rupert Pineridge Elementary,UNSPECIFIED,FALSE,2017,ROUNDED_ANNUAL_MEAN_24h,3.0408003908213104
PM25,Prince Rupert Pineridge Elementary,UNSPECIFIED,TRUE,2017,ROUNDED_ANNUAL_MEAN_24h,3.0408003908213104
PM25,Quesnel,SHARP,FALSE,2017,RAW_ANNUAL_98P_24h,73.90739583333334
PM25,Quesnel,SHARP,TRUE,2017,RAW_ANNUAL_98P_24h,22.72021125
PM25,Quesnel,SHARP,FALSE,2017,ROUNDED_ANNUAL_98P_24h,73.90833333333333
PM25,Quesnel,SHARP,TRUE,2017,ROUNDED_ANNUAL_98P_24h,22.716666666666665
PM25,Quesnel,SHARP,FALSE,2017,RAW_ANNUAL_MEAN_24h,14.177289471038538
PM25,Quesnel,SHARP,TRUE,2017,RAW_ANNUAL_MEAN_24h,9.660042510814339
PM25,Quesnel,SHARP,FALSE,2017,ROUNDED_ANNUAL_MEAN_24h,14.177370141536509
PM25,Quesnel,SHARP,TRUE,2017,ROUNDED_ANNUAL_MEAN_24h,9.660173237657942
PM25,Richmond South,PM25 SHARP5030,FALSE,2017,RAW_ANNUAL_98P_24h,19.629753833333332
PM25,Richmond South,PM25 SHARP5030,TRUE,2017,RAW_ANNUAL_98P_24h,17.022714583333332
PM25,Richmond South,PM25 SHARP5030,FALSE,2017,ROUNDED_ANNUAL_98P_24h,19.6375
PM25,Richmond South,PM25 SHARP5030,TRUE,2017,ROUNDED_ANNUAL_98P_24h,17.02916666666667
PM25,Richmond South,PM25 SHARP5030,FALSE,2017,RAW_ANNUAL_MEAN_24h,6.334150694323444
PM25,Richmond South,PM25 SHARP5030,TRUE,2017,RAW_ANNUAL_MEAN_24h,6.017704090113745
PM25,Richmond South,PM25 SHARP5030,FALSE,2017,ROUNDED_ANNUAL_MEAN_24h,6.333650074841547
PM25,Richmond South,PM25 SHARP5030,TRUE,2017,ROUNDED_ANNUAL_MEAN_24h,6.017211752384559
PM25,Smithers,SHARP,FALSE,2017,RAW_ANNUAL_98P_24h,34.617300166666666
PM25,Smithers,SHARP,TRUE,2017,RAW_ANNUAL_98P_24h,29.481690708333332
PM25,Smithers,SHARP,FALSE,2017,ROUNDED_ANNUAL_98P_24h,34.62083333333334
PM25,Smithers,SHARP,TRUE,2017,ROUNDED_ANNUAL_98P_24h,29.475
PM25,Smithers,SHARP,FALSE,2017,RAW_ANNUAL_MEAN_24h,8.39675082152305
PM25,Smithers,SHARP,TRUE,2017,RAW_ANNUAL_MEAN_24h,8.074324602939482
PM25,Smithers,SHARP,FALSE,2017,ROUNDED_ANNUAL_MEAN_24h,8.396796452209449
PM25,Smithers,SHARP,TRUE,2017,ROUNDED_ANNUAL_MEAN_24h,8.074368942504902
PM25,Squamish Elementary,BAM1020/SHARP,FALSE,2017,RAW_ANNUAL_98P_24h,69.41666666666667
PM25,Squamish Elementary,BAM1020/SHARP,TRUE,2017,RAW_ANNUAL_98P_24h,12.416666666666666
PM25,Squamish Elementary,BAM1020/SHARP,FALSE,2017,ROUNDED_ANNUAL_98P_24h,69.41666666666667
PM25,Squamish Elementary,BAM1020/SHARP,TRUE,2017,ROUNDED_ANNUAL_98P_24h,12.416666666666666
PM25,Squamish Elementary,BAM1020/SHARP,FALSE,2017,RAW_ANNUAL_MEAN_24h,7.2246498276924465
PM25,Squamish Elementary,BAM1020/SHARP,TRUE,2017,RAW_ANNUAL_MEAN_24h,4.949514764343345
PM25,Squamish Elementary,BAM1020/SHARP,FALSE,2017,ROUNDED_ANNUAL_MEAN_24h,7.2246498276924465
PM25,Squamish Elementary,BAM1020/SHARP,TRUE,2017,ROUNDED_ANNUAL_MEAN_24h,4.949514764343345
PM25,Surrey East,PM25 SHARP5030,FALSE,2017,RAW_ANNUAL_98P_24h,17.314197416666666
PM25,Surrey East,PM25 SHARP5030,TRUE,2017,RAW_ANNUAL_98P_24h,15.792536291666666
PM25,Surrey East,PM25 SHARP5030,FALSE,2017,ROUNDED_ANNUAL_98P_24h,17.304166666666667
PM25,Surrey East,PM25 SHARP5030,TRUE,2017,ROUNDED_ANNUAL_98P_24h,15.783333333333333
PM25,Surrey East,PM25 SHARP5030,FALSE,2017,RAW_ANNUAL_MEAN_24h,5.766464153782336
PM25,Surrey East,PM25 SHARP5030,TRUE,2017,RAW_ANNUAL_MEAN_24h,5.613607743743836
PM25,Surrey East,PM25 SHARP5030,FALSE,2017,ROUNDED_ANNUAL_MEAN_24h,5.766497618323705
PM25,Surrey East,PM25 SHARP5030,TRUE,2017,ROUNDED_ANNUAL_MEAN_24h,5.613645694391757
PM25,Taylor Lone Wolf Golf Course,UNSPECIFIED,FALSE,2017,RAW_ANNUAL_98P_24h,18.906002083333334
PM25,Taylor Lone Wolf Golf Course,UNSPECIFIED,TRUE,2017,RAW_ANNUAL_98P_24h,18.565668041666665
PM25,Taylor Lone Wolf Golf Course,UNSPECIFIED,FALSE,2017,ROUNDED_ANNUAL_98P_24h,18.904166666666665
PM25,Taylor Lone Wolf Golf Course,UNSPECIFIED,TRUE,2017,ROUNDED_ANNUAL_98P_24h,18.570833333333333
PM25,Taylor Lone Wolf Golf Course,UNSPECIFIED,FALSE,2017,RAW_ANNUAL_MEAN_24h,5.891236178232871
PM25,Taylor Lone Wolf Golf Course,UNSPECIFIED,TRUE,2017,RAW_ANNUAL_MEAN_24h,5.795007452586619
PM25,Taylor Lone Wolf Golf Course,UNSPECIFIED,FALSE,2017,ROUNDED_ANNUAL_MEAN_24h,5.891649053484251
PM25,Taylor Lone Wolf Golf Course,UNSPECIFIED,TRUE,2017,ROUNDED_ANNUAL_MEAN_24h,5.795416341207102
PM25,Terrace Skeena Middle School,PM25 SHARP5030,FALSE,2017,RAW_ANNUAL_98P_24h,19.244994833333333
PM25,Terrace Skeena Middle School,PM25 SHARP5030,TRUE,2017,RAW_ANNUAL_98P_24h,19.244994833333333
PM25,Terrace Skeena Middle School,PM25 SHARP5030,FALSE,2017,ROUNDED_ANNUAL_98P_24h,19.254166666666666
PM25,Terrace Skeena Middle School,PM25 SHARP5030,TRUE,2017,ROUNDED_ANNUAL_98P_24h,19.254166666666666
PM25,Terrace Skeena Middle School,PM25 SHARP5030,FALSE,2017,RAW_ANNUAL_MEAN_24h,6.445733236873101
PM25,Terrace Skeena Middle School,PM25 SHARP5030,TRUE,2017,RAW_ANNUAL_MEAN_24h,6.445733236873101
PM25,Terrace Skeena Middle School,PM25 SHARP5030,FALSE,2017,ROUNDED_ANNUAL_MEAN_24h,6.445711375683087
PM25,Terrace Skeena Middle School,PM25 SHARP5030,TRUE,2017,ROUNDED_ANNUAL_MEAN_24h,6.445711375683087
PM25,Tsawwassen,PM25 SHARP5030,FALSE,2017,RAW_ANNUAL_98P_24h,23.480989666666666
PM25,Tsawwassen,PM25 SHARP5030,TRUE,2017,RAW_ANNUAL_98P_24h,16.788870083333332
PM25,Tsawwassen,PM25 SHARP5030,FALSE,2017,ROUNDED_ANNUAL_98P_24h,23.491666666666667
PM25,Tsawwassen,PM25 SHARP5030,TRUE,2017,ROUNDED_ANNUAL_98P_24h,16.779166666666665
PM25,Tsawwassen,PM25 SHARP5030,FALSE,2017,RAW_ANNUAL_MEAN_24h,5.002348154219877
PM25,Tsawwassen,PM25 SHARP5030,TRUE,2017,RAW_ANNUAL_MEAN_24h,4.706956324860031
PM25,Tsawwassen,PM25 SHARP5030,FALSE,2017,ROUNDED_ANNUAL_MEAN_24h,5.0019647561870695
PM25,Tsawwassen,PM25 SHARP5030,TRUE,2017,ROUNDED_ANNUAL_MEAN_24h,4.706553978158237
PM25,Valemount,PM25 SHARP5030,FALSE,2017,RAW_ANNUAL_98P_24h,98.14009483333334
PM25,Valemount,PM25 SHARP5030,TRUE,2017,RAW_ANNUAL_98P_24h,98.14009483333334
PM25,Valemount,PM25 SHARP5030,FALSE,2017,ROUNDED_ANNUAL_98P_24h,98.1375
PM25,Valemount,PM25 SHARP5030,TRUE,2017,ROUNDED_ANNUAL_98P_24h,98.1375
PM25,Valemount,PM25 SHARP5030,FALSE,2017,RAW_ANNUAL_MEAN_24h,17.413497899276457
PM25,Valemount,PM25 SHARP5030,TRUE,2017,RAW_ANNUAL_MEAN_24h,15.810325949121653
PM25,Valemount,PM25 SHARP5030,FALSE,2017,ROUNDED_ANNUAL_MEAN_24h,17.414044821297672
PM25,Valemount,PM25 SHARP5030,TRUE,2017,ROUNDED_ANNUAL_MEAN_24h,15.810878479875335
PM25,Vancouver Clark Drive,PM25 SHARP5030,FALSE,2017,RAW_ANNUAL_98P_24h,37.476889
PM25,Vancouver Clark Drive,PM25 SHARP5030,TRUE,2017,RAW_ANNUAL_98P_24h,23.928604791666668
PM25,Vancouver Clark Drive,PM25 SHARP5030,FALSE,2017,ROUNDED_ANNUAL_98P_24h,37.475
PM25,Vancouver Clark Drive,PM25 SHARP5030,TRUE,2017,ROUNDED_ANNUAL_98P_24h,23.929166666666667
PM25,Vancouver Clark Drive,PM25 SHARP5030,FALSE,2017,RAW_ANNUAL_MEAN_24h,8.828164194701275
PM25,Vancouver Clark Drive,PM25 SHARP5030,TRUE,2017,RAW_ANNUAL_MEAN_24h,7.803540435012066
PM25,Vancouver Clark Drive,PM25 SHARP5030,FALSE,2017,ROUNDED_ANNUAL_MEAN_24h,8.828733719493966
PM25,Vancouver Clark Drive,PM25 SHARP5030,TRUE,2017,ROUNDED_ANNUAL_MEAN_24h,7.804089451982429
PM25,Vancouver International Airport #2,PM25 SHARP5030,FALSE,2017,RAW_ANNUAL_98P_24h,22.286573833333332
